Source	Target	Weight
P19074	P19016	1
P19074	P19037	1
P19074	P19043	1
P19074	P19058	1
P19074	P19072	1
P19075	P16371	1
P19075	P19014	1
P19075	P19027	1
P19075	P19031	1
P19075	P19045	1
P19076	P16371	1
P19076	P19014	1
P19076	P19027	1
P19076	P19031	1
P19076	P19045	1
P19076	P19075	1
P19077	P14121	1
P19077	P16371	1
P19077	P19005	1
P19077	P19007	1
P19077	P19030	1
P19077	P19050	1
P19078	P13928	1
P19078	P14612	1
P19078	P14785	1
P19078	P16371	1
P19078	P19010	1
P19078	P19015	1
P19078	P19039	1
P19078	P19049	1
P19078	P19055	1
P19078	P19066	1
P19078	P19073	1
P19079	P16371	1
P19079	P19034	1
P19079	P19041	1
P19079	P19047	1
P19079	P19053	1
P19079	P19064	1
P19080	P19010	1
P19081	P14121	1
P19081	P14141	1
P19081	P14626	1
P19081	P16371	1
P19081	P19005	1
P19081	P19010	1
P19081	P19038	1
P19082	P16371	1
P19082	P19034	1
P19082	P19041	1
P19082	P19047	1
P19082	P19053	1
P19082	P19064	1
P19082	P19079	1
P19083	P13166	1
P19083	P14168	1
P19083	P16371	1
P19083	P19005	1
P19083	P19010	1
P19083	P19026	1
P19083	P19046	1
P19083	P19061	1
P19084	P16371	1
P19084	P19004	1
P19084	P19009	1
P19084	P19010	1
P19084	P19021	1
P19084	P19023	1
P19084	P19029	1
P19084	P19032	1
P19084	P19033	1
P19084	P19054	1
P19084	P19060	1
P19085	P13880	1
P19085	P14657	1
P19085	P16371	1
P19085	P19007	1
P19085	P19024	1
P19085	P19056	1
P19085	P19067	1
P19086	P16371	1
P19086	P19004	1
P19086	P19009	1
P19086	P19010	1
P19086	P19021	1
P19086	P19023	1
P19086	P19029	1
P19086	P19032	1
P19086	P19033	1
P19086	P19054	1
P19086	P19060	1
P19086	P19084	1
P19087	P19003	1
P19087	P19042	1
P19087	P19062	1
P19087	P19070	1
P19088	P05938	1
P19088	P16371	1
P19088	P19003	1
P19088	P19007	1
P19088	P19011	1
P19088	P19016	1
P19088	P19037	1
P19088	P19051	1
P19089	P13166	1
P19089	P14168	1
P19089	P16371	1
P19089	P19005	1
P19089	P19010	1
P19089	P19026	1
P19089	P19046	1
P19089	P19061	1
P19089	P19083	1
P19090	P19010	1
P19090	P19080	1
P19091	P19003	1
P19091	P19042	1
P19091	P19062	1
P19091	P19070	1
P19091	P19087	1
P19092	P16422	1
P19092	P19022	1
P19092	P19031	1
P19092	P19040	1
P19092	P19048	1
P19092	P19057	1
P19092	P19063	1
P19092	P19065	1
P19092	P19068	1
P19093	P14612	1
P19093	P16371	1
P19093	P19003	1
P19093	P19007	1
P19093	P19011	1
P19093	P19012	1
P19093	P19016	1
P19093	P19037	1
P19093	P19043	1
P19093	P19058	1
P19093	P19072	1
P19093	P19074	1
P19094	P19003	1
P19094	P19042	1
P19094	P19062	1
P19094	P19070	1
P19094	P19087	1
P19094	P19091	1
P19095	P16371	1
P19095	P19004	1
P19095	P19009	1
P19095	P19010	1
P19095	P19021	1
P19095	P19023	1
P19095	P19029	1
P19095	P19032	1
P19095	P19033	1
P19095	P19054	1
P19095	P19060	1
P19095	P19084	1
P19095	P19086	1
P19096	P14612	1
P19096	P16371	1
P19096	P19003	1
P19096	P19007	1
P19096	P19011	1
P19096	P19012	1
P19096	P19016	1
P19096	P19037	1
P19096	P19043	1
P19096	P19058	1
P19096	P19072	1
P19096	P19074	1
P19096	P19093	1
P19097	P16371	1
P19097	P19052	1
P19098	P19009	1
P19098	P19010	1
P19098	P19013	1
P19098	P19036	1
P19098	P19044	1
P19098	P19059	1
P19099	P16422	1
P19099	P19022	1
P19099	P19031	1
P19099	P19040	1
P19099	P19048	1
P19099	P19057	1
P19099	P19063	1
P19099	P19065	1
P19099	P19068	1
P19099	P19092	1
P19100	P16371	1
P19101	P14121	1
P19101	P16371	1
P19101	P19005	1
P19101	P19007	1
P19101	P19030	1
P19101	P19050	1
P19101	P19077	1
P19102	P16371	1
P19102	P19069	1
P19103	P16371	1
P19103	P19002	1
P19103	P19005	1
P19103	P19017	1
P19103	P19018	1
P19103	P19019	1
P19104	P19010	1
P19104	P19080	1
P19104	P19090	1
P19105	P19003	1
P19105	P19042	1
P19105	P19062	1
P19105	P19070	1
P19105	P19087	1
P19105	P19091	1
P19105	P19094	1
P19106	P19003	1
P19106	P19042	1
P19106	P19062	1
P19106	P19070	1
P19106	P19087	1
P19106	P19091	1
P19106	P19094	1
P19106	P19105	1
P19107	P14121	1
P19107	P16371	1
P19107	P19005	1
P19107	P19007	1
P19107	P19030	1
P19107	P19050	1
P19107	P19077	1
P19107	P19101	1
P19108	P19009	1
P19108	P19010	1
P19108	P19013	1
P19108	P19036	1
P19108	P19044	1
P19108	P19059	1
P19108	P19098	1
P19109	P19009	1
P19109	P19010	1
P19109	P19013	1
P19109	P19036	1
P19109	P19044	1
P19109	P19059	1
P19109	P19098	1
P19109	P19108	1
P19110	P14121	1
P19110	P16371	1
P19110	P19005	1
P19110	P19007	1
P19110	P19030	1
P19110	P19050	1
P19110	P19077	1
P19110	P19101	1
P19110	P19107	1
P19111	P16371	1
P19111	P16422	1
P19111	P19022	1
P19111	P19031	1
P19111	P19034	1
P19111	P19040	1
P19111	P19041	1
P19111	P19047	1
P19111	P19048	1
P19111	P19053	1
P19111	P19057	1
P19111	P19063	1
P19111	P19064	1
P19111	P19065	1
P19111	P19068	1
P19111	P19079	1
P19111	P19082	1
P19111	P19092	1
P19111	P19099	1
P19113	P14612	1
P19113	P16371	1
P19113	P19001	1
P19113	P19006	1
P19113	P19007	1
P19114	P16371	1
P19114	P19069	1
P19114	P19102	1
P19115	P05938	1
P19115	P16371	1
P19115	P19003	1
P19115	P19007	1
P19115	P19011	1
P19115	P19016	1
P19115	P19037	1
P19115	P19051	1
P19115	P19088	1
P19116	P16371	1
P19116	P19052	1
P19116	P19097	1
P19117	P14612	1
P19117	P16371	1
P19117	P19001	1
P19117	P19006	1
P19117	P19007	1
P19117	P19113	1
P19118	P16371	1
P19118	P19100	1
P19119	P16422	1
P19119	P19025	1
P19120	P16371	1
P19120	P19052	1
P19120	P19097	1
P19120	P19116	1
P19121	P14121	1
P19121	P14141	1
P19121	P14626	1
P19121	P16371	1
P19121	P19005	1
P19121	P19010	1
P19121	P19038	1
P19121	P19081	1
P19122	P16371	1
P19122	P19034	1
P19122	P19041	1
P19122	P19047	1
P19122	P19053	1
P19122	P19064	1
P19122	P19079	1
P19122	P19082	1
P19122	P19111	1
P19123	P16371	1
P19123	P19069	1
P19123	P19102	1
P19123	P19114	1
P19124	P05938	1
P19124	P16371	1
P19124	P19003	1
P19124	P19007	1
P19124	P19011	1
P19124	P19016	1
P19124	P19037	1
P19124	P19051	1
P19124	P19088	1
P19124	P19115	1
P19125	P19003	1
P19125	P19042	1
P19125	P19062	1
P19125	P19070	1
P19125	P19087	1
P19125	P19091	1
P19125	P19094	1
P19125	P19105	1
P19125	P19106	1
P19126	P13880	1
P19126	P14657	1
P19126	P16371	1
P19126	P19007	1
P19126	P19024	1
P19126	P19056	1
P19126	P19067	1
P19126	P19085	1
P19128	P16371	1
P19128	P19002	1
P19128	P19005	1
P19128	P19017	1
P19128	P19018	1
P19128	P19019	1
P19128	P19103	1
P19130	P02083	2
P19130	P02101	2
P19130	P16420	1
P19130	P18940	2
P19130	P18947	2
P19130	P18975	2
P19131	P00021	2
P19131	P02101	1
P19131	P15356	1
P19131	P15444	1
P19131	P15563	1
P19131	P16374	2
P19131	P16380	1
P19131	P18221	1
P19132	P00021	2
P19132	P00036	1
P19132	P01864	1
P19132	P02083	1
P19132	P02092	2
P19132	P02101	9
P19132	P02497	1
P19132	P02830	1
P19132	P06949	1
P19132	P15343	1
P19132	P15356	1
P19132	P15399	1
P19132	P15444	1
P19132	P15489	1
P19132	P16380	4
P19132	P16416	1
P19132	P16420	6
P19132	P16715	1
P19132	P18940	1
P19132	P18946	1
P19132	P18947	3
P19132	P18948	1
P19132	P18949	1
P19132	P18973	1
P19133	P00005	1
P19133	P00020	1
P19133	P02752	1
P19133	P16371	1
P19133	P18963	1
P19134	P00021	1
P19134	P15356	1
P19134	P16380	1
P19135	P00018	1
P19135	P00036	1
P19136	P00005	1
P19136	P16371	1
P19137	P01505	1
P19137	P02101	1
P19137	P06949	1
P19137	P16416	1
P19137	P18205	1
P19138	P00005	1
P19138	P16371	1
P19138	P19136	1
P19139	P00021	1
P19139	P10048	1
P19139	P18958	1
P19139	P18985	1
P19140	P00005	1
P19140	P00545	1
P19140	P09868	1
P19140	P16371	1
P19141	P00036	1
P19141	P16420	1
P19142	P00005	1
P19142	P15488	1
P19142	P16371	1
P19143	P00036	1
P19143	P16416	1
P19144	P16417	1
P19144	P18197	1
P19145	P00021	1
P19145	P16380	1
P19145	P16607	1
P19146	P00005	1
P19146	P00599	1
P19146	P16371	1
P19147	P00021	1
P19147	P02101	1
P19147	P02497	1
P19147	P06949	1
P19147	P16380	1
P19147	P16420	1
P19147	P18963	1
P19148	P00005	1
P19148	P00022	1
P19148	P00041	1
P19148	P00599	1
P19148	P16371	1
P19149	P00005	1
P19149	P00039	1
P19149	P00767	1
P19149	P01912	1
P19149	P15434	1
P19149	P16371	1
P19149	P18953	1
P19150	P02083	1
P19150	P02101	1
P19150	P16420	1
P19150	P18940	1
P19150	P18947	1
P19150	P18975	1
P19150	P19130	1
P19151	P00005	1
P19151	P00536	1
P19151	P02266	1
P19151	P16371	1
P19152	P02101	1
P19152	P16380	1
P19152	P18231	1
P19153	P00021	2
P19153	P16374	2
P19154	P00005	1
P19154	P00599	1
P19154	P16371	1
P19154	P19146	1
P19155	P00005	1
P19155	P00008	1
P19155	P00022	1
P19155	P04438	1
P19155	P16371	1
P19156	P00005	1
P19156	P00017	1
P19156	P00021	1
P19156	P00599	1
P19156	P15330	1
P19156	P15511	1
P19156	P16371	1
P19156	P16380	1
P19157	P00036	1
P19157	P02101	1
P19157	P15763	1
P19157	P16420	2
P19157	P18942	1
P19158	P00021	1
P19158	P02728	1
P19158	P16380	1
P19158	P18962	1
P19158	P18996	1
P19159	P00005	1
P19159	P00563	1
P19159	P02524	1
P19159	P09175	1
P19159	P09343	1
P19159	P15614	1
P19159	P16364	1
P19159	P16371	1
P19160	P02092	1
P19160	P02101	1
P19160	P15343	1
P19160	P16420	1
P19160	P18232	1
P19160	P18987	1
P19161	P02101	3
P19161	P15419	1
P19161	P15444	2
P19161	P16380	4
P19162	P00005	2
P19162	P00008	1
P19162	P00020	2
P19162	P00025	1
P19162	P00581	1
P19162	P00593	1
P19162	P02236	1
P19162	P16371	3
P19163	P00005	3
P19163	P00008	1
P19163	P00020	1
P19163	P00536	1
P19163	P01912	1
P19163	P02032	1
P19163	P02380	2
P19163	P02440	1
P19163	P02473	2
P19163	P02698	1
P19163	P03880	1
P19163	P06304	1
P19163	P10147	1
P19163	P13529	1
P19163	P15563	1
P19163	P15610	1
P19163	P16371	3
P19163	P18931	1
P19164	P00005	1
P19164	P01894	1
P19164	P16371	1
P19165	P00005	2
P19165	P00020	1
P19165	P01912	1
P19165	P02416	1
P19165	P16371	2
P19165	P18212	1
P19166	P00005	1
P19166	P16371	1
P19167	P00005	2
P19167	P00008	1
P19167	P00536	1
P19167	P00539	1
P19167	P16371	2
P19167	P18212	1
P19167	P18972	1
P19167	P18989	1
P19168	P00005	1
P19168	P00017	1
P19168	P16371	1
P19168	P18984	1
P19169	P01505	1
P19169	P02101	1
P19169	P16416	1
P19169	P18205	1
P19170	P16416	1
P19170	P18966	1
P19171	P00005	1
P19171	P00025	1
P19171	P00545	1
P19171	P00593	1
P19171	P02266	1
P19171	P02698	1
P19171	P02830	1
P19171	P03880	1
P19171	P16371	1
P19171	P18972	1
P19172	P00021	1
P19172	P16374	1
P19172	P19153	1
P19173	P02083	1
P19173	P02101	1
P19173	P03967	1
P19173	P16420	1
P19174	P00036	1
P19174	P02092	1
P19174	P13605	1
P19174	P15448	1
P19174	P15542	1
P19174	P15603	1
P19174	P16416	1
P19175	P01505	1
P19175	P02101	1
P19175	P06949	1
P19175	P16416	1
P19175	P18205	1
P19175	P19137	1
P19176	P00036	1
P19176	P16420	1
P19176	P18942	1
P19177	P02101	2
P19177	P03601	1
P19177	P04432	1
P19177	P15343	1
P19177	P16416	1
P19177	P16420	2
P19177	P18940	1
P19177	P18948	1
P19177	P18973	1
P19178	P00018	1
P19178	P00036	1
P19178	P02101	2
P19178	P06616	1
P19178	P16416	3
P19179	P01382	1
P19179	P02101	2
P19179	P15343	1
P19179	P15444	1
P19179	P15500	1
P19179	P15720	1
P19179	P16416	2
P19179	P18949	1
P19180	P00021	1
P19180	P02728	1
P19180	P16380	1
P19180	P18962	1
P19180	P18996	1
P19180	P19158	1
P19181	P02101	1
P19181	P16420	1
P19182	P00005	1
P19182	P00548	1
P19182	P16371	1
P19183	P02101	1
P19183	P16420	1
P19183	P19181	1
P19184	P02101	1
P19184	P10601	1
P19184	P15343	1
P19184	P15763	1
P19184	P16420	1
P19184	P18947	1
P19186	P00005	1
P19186	P00036	1
P19186	P00554	1
P19186	P16371	1
P19187	P02101	1
P19187	P18933	1
P19187	P18964	1
P19188	P00021	3
P19188	P10048	3
P19188	P18958	2
P19188	P18985	1
P19188	P19139	1
P19189	P00005	2
P19189	P01894	1
P19189	P16371	2
P19189	P19164	1
P19190	P00021	1
P19190	P16380	1
P19190	P18197	1
P19190	P18939	1
P19190	P18974	1
P19191	P00005	1
P19191	P00539	1
P19191	P02602	1
P19191	P03967	1
P19191	P15525	1
P19191	P16371	1
P19191	P18998	1
P19192	P02101	1
P19192	P15324	1
P19192	P15330	1
P19192	P16380	1
P19192	P18991	1
P19193	P02101	1
P19193	P02815	1
P19193	P15444	1
P19193	P16420	2
P19194	P00005	1
P19194	P00007	1
P19194	P16371	1
P19195	P00021	2
P19195	P10289	1
P19195	P15330	1
P19195	P16380	3
P19195	P18286	1
P19196	P00021	1
P19196	P08971	1
P19196	P09835	1
P19196	P16380	1
P19196	P18941	1
P19196	P18988	1
P19197	P00036	1
P19197	P02101	1
P19197	P15763	1
P19197	P16416	1
P19197	P18935	1
P19198	P00021	4
P19198	P01702	1
P19198	P02101	1
P19198	P02188	1
P19198	P02497	1
P19198	P02815	1
P19198	P15707	1
P19198	P16374	1
P19198	P16380	1
P19198	P16416	2
P19198	P16417	1
P19198	P16419	1
P19198	P16420	1
P19198	P18221	1
P19198	P18952	1
P19199	P02101	1
P19199	P16380	1
P19199	P18231	1
P19199	P19152	1
P19200	P00005	2
P19200	P00008	1
P19200	P00036	1
P19200	P00536	1
P19200	P00539	1
P19200	P00554	1
P19200	P16371	2
P19200	P18972	1
P19200	P19167	1
P19200	P19186	1
P19201	P00005	1
P19201	P02101	1
P19201	P16371	1
P19201	P16420	1
P19201	P18934	1
P19201	P18947	1
P19201	P18959	1
P19201	P18960	1
P19202	P00005	1
P19202	P15488	1
P19202	P16371	1
P19202	P19142	1
P19203	P00005	2
P19203	P00539	1
P19203	P16371	2
P19203	P19136	1
P19203	P19138	1
P19204	P00005	2
P19204	P00036	1
P19204	P16371	2
P19205	P00005	1
P19205	P00020	1
P19205	P02140	1
P19205	P02752	1
P19205	P15488	1
P19205	P16371	1
P19205	P18992	1
P19206	P00005	1
P19206	P00539	1
P19206	P02602	1
P19206	P03967	1
P19206	P15525	1
P19206	P16371	1
P19206	P18998	1
P19206	P19191	1
P19208	P00005	1
P19208	P00039	1
P19208	P00767	1
P19208	P01912	1
P19208	P15434	1
P19208	P16371	1
P19208	P18953	1
P19208	P19149	1
P19209	P00005	1
P19209	P00025	1
P19209	P00545	1
P19209	P00593	1
P19209	P02266	1
P19209	P02698	1
P19209	P02830	1
P19209	P03880	1
P19209	P16371	1
P19209	P18972	1
P19209	P19171	1
P19210	P00022	2
P19210	P02101	2
P19210	P02830	1
P19210	P16420	2
P19210	P18997	2
P19211	P00005	1
P19211	P00025	1
P19211	P00551	1
P19211	P00554	1
P19211	P16371	1
P19212	P02101	1
P19212	P02497	1
P19212	P02815	1
P19212	P15444	1
P19212	P16416	1
P19213	P00005	1
P19213	P00536	1
P19213	P02473	1
P19213	P06304	1
P19213	P10147	1
P19213	P16371	1
P19213	P19163	1
P19216	P00021	2
P19216	P10289	1
P19216	P16374	1
P19216	P16380	1
P19216	P18286	1
P19216	P19195	1
P19218	P00005	1
P19218	P00536	1
P19218	P02473	1
P19218	P06304	1
P19218	P10147	1
P19218	P16371	1
P19218	P19163	1
P19218	P19213	1
P19219	P00005	1
P19219	P02497	1
P19219	P16371	1
P19220	P02101	1
P19220	P15356	1
P19220	P16420	1
P19220	P18947	1
P19220	P18949	1
P19221	P00018	1
P19221	P00036	1
P19221	P16420	1
P19221	P18937	1
P19222	P16374	1
P19222	P16380	1
P19222	P18985	1
P19223	P00036	1
P19223	P16416	1
P19224	P00036	1
P19224	P15519	1
P19224	P15563	1
P19224	P16416	1
P19225	P00005	1
P19225	P00017	1
P19225	P00554	1
P19225	P02092	1
P19225	P16371	1
P19226	P00036	1
P19226	P13621	1
P19226	P16420	1
P19227	P16371	1
P19228	P00005	2
P19228	P01675	1
P19228	P01834	1
P19228	P02698	1
P19228	P16371	2
P19228	P18972	2
P19229	P02101	1
P19229	P16420	1
P19229	P18984	1
P19230	P00036	1
P19230	P02092	1
P19230	P09085	1
P19230	P16420	2
P19230	P18946	1
P19231	P00021	3
P19231	P02101	2
P19231	P15444	2
P19231	P15510	1
P19231	P16374	1
P19231	P16380	3
P19231	P16417	2
P19231	P16419	1
P19231	P18969	1
P19231	P18985	1
P19232	P00005	2
P19232	P00536	1
P19232	P00593	1
P19232	P02266	2
P19232	P15488	1
P19232	P16371	2
P19232	P19151	1
P19233	P00005	1
P19233	P16371	1
P19234	P00005	1
P19234	P00022	1
P19234	P02092	1
P19234	P16371	1
P19234	P18972	1
P19235	P02092	1
P19235	P02101	1
P19235	P02830	1
P19235	P18278	1
P19235	P18997	1
P19236	P02092	2
P19236	P02101	4
P19236	P06949	1
P19236	P16420	4
P19236	P19157	1
P19237	P02101	2
P19237	P09835	1
P19237	P15324	2
P19237	P15330	2
P19237	P15399	1
P19237	P15444	1
P19237	P15472	1
P19237	P16380	2
P19237	P18991	1
P19237	P19192	1
P19238	P09088	1
P19238	P13605	1
P19238	P16416	1
P19238	P18957	1
P19239	P00021	3
P19239	P10048	3
P19239	P18958	2
P19239	P18985	1
P19239	P19139	1
P19239	P19188	3
P19240	P15324	1
P19241	P00036	2
P19241	P09076	1
P19241	P13594	2
P19241	P15444	1
P19241	P15763	1
P19241	P16416	3
P19242	P00005	3
P19242	P00008	1
P19242	P01894	1
P19242	P02101	1
P19242	P02497	1
P19242	P06949	1
P19242	P16371	3
P19242	P16420	1
P19242	P19164	1
P19242	P19189	1
P19242	P19236	1
P19243	P02101	1
P19243	P16420	1
P19243	P19181	1
P19243	P19183	1
P19244	P00005	1
P19244	P00021	18
P19244	P00036	2
P19244	P01702	1
P19244	P01783	1
P19244	P02089	1
P19244	P02092	1
P19244	P02101	13
P19244	P02188	1
P19244	P02497	2
P19244	P02815	2
P19244	P08860	1
P19244	P10289	1
P19244	P15330	1
P19244	P15343	1
P19244	P15356	1
P19244	P15444	4
P19244	P15511	1
P19244	P15563	1
P19244	P16371	1
P19244	P16374	5
P19244	P16380	12
P19244	P16416	5
P19244	P16417	3
P19244	P16419	2
P19244	P16420	4
P19244	P16589	1
P19244	P18221	2
P19244	P18231	1
P19244	P18280	1
P19244	P18285	1
P19244	P18286	1
P19244	P18288	1
P19244	P18932	1
P19244	P18947	1
P19244	P18964	4
P19244	P19131	2
P19244	P19152	1
P19244	P19153	1
P19244	P19172	1
P19244	P19195	1
P19244	P19198	2
P19244	P19199	1
P19244	P19212	1
P19244	P19216	1
P19248	P02101	1
P19248	P15324	1
P19248	P15330	1
P19248	P16380	1
P19248	P18991	1
P19248	P19192	1
P19248	P19237	1
P19249	P01505	1
P19249	P02101	1
P19249	P06949	1
P19249	P16416	1
P19249	P18205	1
P19249	P19137	1
P19249	P19175	1
P19250	P16374	1
P19250	P16380	1
P19250	P18985	1
P19250	P19222	1
P19251	P00005	1
P19251	P00545	1
P19251	P09868	1
P19251	P16371	1
P19251	P19140	1
P19252	P00021	1
P19252	P16380	1
P19253	P00005	1
P19253	P16371	1
P19253	P19136	1
P19253	P19138	1
P19253	P19203	1
P19256	P16371	1
P19256	P19052	1
P19256	P19097	1
P19256	P19116	1
P19256	P19120	1
P19257	P00021	1
P19257	P15356	1
P19257	P16380	1
P19257	P19134	1
P19258	P00036	1
P19258	P01382	1
P19258	P02101	1
P19258	P02830	1
P19258	P03967	1
P19258	P09088	1
P19258	P09670	1
P19258	P13588	1
P19258	P15424	1
P19258	P15431	1
P19258	P16416	1
P19258	P18956	1
P19258	P18965	1
P19258	P18986	1
P19258	P18996	1
P19259	P00005	1
P19259	P00021	2
P19259	P01702	1
P19259	P02089	1
P19259	P02092	1
P19259	P02101	2
P19259	P02497	1
P19259	P02815	1
P19259	P16371	1
P19259	P16420	2
P19259	P18280	1
P19259	P18285	1
P19259	P18964	1
P19259	P19244	2
P19260	P02101	1
P19260	P06670	1
P19260	P08905	1
P19260	P13529	1
P19260	P13553	1
P19260	P13568	1
P19260	P13605	1
P19260	P15352	1
P19260	P15413	1
P19260	P15466	1
P19260	P15500	1
P19260	P15509	1
P19260	P16380	1
P19261	P02101	1
P19261	P16380	1
P19262	P00005	1
P19262	P00008	1
P19262	P00022	1
P19262	P04438	1
P19262	P16371	1
P19262	P19155	1
P19264	P00005	5
P19264	P00007	1
P19264	P00023	1
P19264	P00026	1
P19264	P00593	1
P19264	P02698	1
P19264	P04000	2
P19264	P05566	1
P19264	P09286	3
P19264	P13517	3
P19264	P13533	2
P19264	P16371	4
P19264	P18931	2
P19264	P18946	1
P19264	P18972	2
P19265	P00021	1
P19265	P18941	2
P19265	P18988	1
P19266	P00036	1
P19266	P02101	1
P19266	P06211	1
P19266	P15399	1
P19266	P15458	1
P19266	P15533	1
P19266	P15707	1
P19266	P16380	1
P19267	P01382	1
P19267	P02101	2
P19267	P15343	1
P19267	P15500	1
P19267	P15720	1
P19267	P16416	2
P19267	P19179	1
P19268	P00005	5
P19268	P00018	1
P19268	P00020	2
P19268	P00032	1
P19268	P00036	2
P19268	P00039	1
P19268	P00599	1
P19268	P02092	3
P19268	P02101	4
P19268	P02497	1
P19268	P02830	2
P19268	P09076	1
P19268	P15343	1
P19268	P15768	3
P19268	P16371	2
P19268	P16416	1
P19268	P16420	2
P19268	P18947	1
P19268	P18952	1
P19268	P18997	1
P19269	P00021	3
P19269	P01912	2
P19269	P15444	2
P19269	P15510	2
P19269	P16374	2
P19269	P16380	2
P19269	P16417	1
P19269	P18969	2
P19269	P18985	2
P19269	P18989	2
P19269	P19222	1
P19269	P19231	2
P19269	P19250	1
P19270	P00036	1
P19270	P01672	1
P19270	P06613	1
P19270	P06646	1
P19270	P06667	1
P19270	P06694	1
P19270	P16380	1
P19271	P00005	1
P19271	P00008	1
P19271	P00022	1
P19271	P04438	1
P19271	P16371	1
P19271	P19155	1
P19271	P19262	1
P19272	P08905	1
P19272	P13604	1
P19272	P13626	1
P19272	P15414	1
P19272	P15541	1
P19272	P16380	1
P19273	P00021	1
P19273	P02101	1
P19273	P15343	1
P19273	P15444	1
P19273	P16380	1
P19273	P18277	1
P19273	P18290	1
P19274	P02101	1
P19274	P15356	1
P19274	P15444	1
P19274	P15563	1
P19274	P16380	1
P19274	P18221	1
P19274	P19131	1
P19274	P19244	1
P19275	P00021	1
P19275	P01912	1
P19275	P15444	1
P19275	P15510	1
P19275	P16380	1
P19275	P18969	1
P19275	P18989	1
P19275	P19269	1
P19276	P00021	2
P19276	P02101	1
P19276	P02188	1
P19276	P15343	1
P19276	P15444	1
P19276	P16380	1
P19276	P16417	1
P19276	P18221	1
P19276	P18277	1
P19276	P18290	1
P19276	P19273	1
P19277	P00036	1
P19277	P13523	1
P19277	P13584	1
P19277	P15361	1
P19277	P15593	2
P19277	P16380	2
P19278	P00036	1
P19278	P01669	1
P19278	P01765	1
P19278	P02329	1
P19278	P02476	1
P19278	P02560	1
P19278	P02656	1
P19278	P15725	1
P19278	P16374	1
P19279	P00005	1
P19279	P00007	1
P19279	P02101	3
P19279	P16371	1
P19279	P16380	3
P19279	P18946	1
P19279	P18972	1
P19280	P00021	1
P19280	P16417	1
P19281	P02101	1
P19281	P15413	1
P19281	P16380	1
P19282	P00021	1
P19282	P15356	1
P19282	P16380	1
P19282	P19134	1
P19282	P19257	1
P19283	P00005	1
P19283	P02101	3
P19283	P10093	1
P19283	P15744	1
P19283	P16371	1
P19283	P16380	3
P19283	P18946	1
P19283	P19279	3
P19284	P02101	1
P19284	P15413	1
P19284	P16380	1
P19285	P02101	1
P19285	P15356	1
P19285	P15444	1
P19285	P15563	1
P19285	P16380	1
P19285	P18221	1
P19285	P19131	1
P19285	P19244	1
P19285	P19274	1
P19286	P00005	1
P19286	P16716	1
P19286	P18942	1
P19287	P15444	1
P19287	P15510	1
P19287	P16380	1
P19287	P19231	1
P19288	P00036	1
P19288	P16420	1
P19288	P19141	1
P19289	P00036	1
P19289	P13592	1
P19289	P13609	1
P19289	P13639	1
P19289	P15342	1
P19289	P15517	1
P19289	P16380	1
P19290	P00021	1
P19290	P16417	1
P19290	P19280	1
P19291	P00036	1
P19291	P01382	1
P19291	P02101	1
P19291	P02830	1
P19291	P03967	1
P19291	P09088	1
P19291	P09670	1
P19291	P13588	1
P19291	P15424	1
P19291	P15431	1
P19291	P16416	1
P19291	P18956	1
P19291	P18965	1
P19291	P18986	1
P19291	P18996	1
P19291	P19258	1
P19292	P00036	1
P19292	P01741	1
P19292	P13608	1
P19292	P13611	1
P19292	P15447	1
P19292	P15566	1
P19292	P16380	1
P19293	P00036	1
P19294	P02083	2
P19294	P02101	2
P19294	P16420	1
P19294	P18940	2
P19294	P18947	2
P19294	P18975	2
P19294	P19130	2
P19294	P19150	1
P19295	P00036	1
P19295	P16420	1
P19295	P19141	1
P19295	P19288	1
P19296	P02083	2
P19296	P02101	2
P19296	P03967	1
P19296	P16420	2
P19296	P18973	1
P19296	P19173	1
P19297	P02101	1
P19297	P02497	1
P19297	P06949	1
P19297	P16420	1
P19297	P18963	1
P19297	P19147	1
P19298	P01672	2
P19298	P02065	1
P19298	P02482	1
P19298	P02830	2
P19298	P06160	1
P19298	P06199	1
P19298	P06232	1
P19298	P06247	1
P19298	P06283	1
P19298	P06682	1
P19298	P15743	2
P19298	P16374	2
P19299	P00005	1
P19299	P00008	1
P19299	P00020	1
P19299	P00036	1
P19299	P01912	1
P19299	P02032	1
P19299	P02101	9
P19299	P02380	1
P19299	P02440	1
P19299	P02473	1
P19299	P02698	1
P19299	P02815	2
P19299	P03880	1
P19299	P06670	1
P19299	P08905	1
P19299	P09406	1
P19299	P09706	1
P19299	P13529	2
P19299	P13553	1
P19299	P13568	1
P19299	P13605	1
P19299	P13622	1
P19299	P15325	1
P19299	P15352	1
P19299	P15413	1
P19299	P15466	1
P19299	P15472	1
P19299	P15500	1
P19299	P15509	1
P19299	P15563	1
P19299	P15566	1
P19299	P15610	1
P19299	P15720	2
P19299	P15763	1
P19299	P16371	1
P19299	P16380	3
P19299	P16420	6
P19299	P18931	1
P19299	P18964	1
P19299	P19163	1
P19299	P19260	1
P19300	P00021	4
P19300	P08971	1
P19300	P09835	1
P19300	P15355	1
P19300	P15472	1
P19300	P16380	3
P19300	P18941	5
P19300	P18977	1
P19300	P18988	3
P19300	P19196	1
P19300	P19265	2
P19301	P00036	1
P19301	P06613	1
P19301	P08929	1
P19301	P08938	1
P19301	P09013	1
P19301	P13527	1
P19301	P16380	1
P19302	P00021	1
P19302	P16380	1
P19302	P16607	1
